Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
1564,01564-6,D720 G133n,Attaque du Palais,Antoine Aveline,,,,,,,,,Amsterdam,Paul Marret,1720,French,"Native Americans and European soldiers attack a building. Includes swords, guns or muskets, rocks, scene of warfare or riot.","Gage, Thomas, 1603?-1656","[New survey of the West Indies. French] Nouvelle relation, contenant les Voyages de Thomas Gage dans la Nouvelle Espagne ...",Amsterdam,"Chez Paul Marret, dans le Beurs-straat, proche le Dam à la Renommée",1720,"The text describes the conflict between Diego Carrillo, marqués de Gélvez, viceroy of New Spain, and Juan Pérez de la Cerna, archbishop of New Spain, which escalated into riots causing the burning of the viceroy's palace and the prison adjoining in 1624. Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1701-1750,,,Acquired before 1866.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Mexico--History,,,,,,,
1564,01564-7,D720 G133n,Voyage de Thomas Gage. Tome. II.,Antoine Aveline,,fecit,,,,,,,Amsterdam,Paul Marret,1720,French,"European soldiers are greeted by native Americans. Includes ship, boat, and swords.","Gage, Thomas, 1603?-1656","[New survey of the West Indies. French] Nouvelle relation, contenant les Voyages de Thomas Gage dans la Nouvelle Espagne ...",Amsterdam,"Chez Paul Marret, dans le Beurs-straat, proche le Dam à la Renommée",1720,"Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1701-1750,,,Acquired before 1866.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Mexico--History,,,,,,,
1564,01564-8,D720 G133n,[Celebration scene],Antoine Aveline,,,,,,,,,Amsterdam,Paul Marret,1720,,"Native Americans dance and celebrate a festival. Includes a man being pulled across a river in a basket, bows, ship, men walking on a tightrope, hammock, and feathered headdresses.","Gage, Thomas, 1603?-1656","[New survey of the West Indies. French] Nouvelle relation, contenant les Voyages de Thomas Gage dans la Nouvelle Espagne ...",Amsterdam,"Chez Paul Marret, dans le Beurs-straat, proche le Dam à la Renommée",1720,"Text describes the celebrations of the Indians of Guatemala. The chief dance is called toncontin and the main instruments are drums or tepanahuaztli. Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1701-1750,,,Acquired before 1866.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of Central America--Social life and customs,,,,,,,
1564,01564-9,D720 G133n,Sauterelles.,,,,,,,,,,Amsterdam,Paul Marret,1720,French,"Men walk through a field devasted by locusts or grasshoppers. In the foreground, a field lies in waste and trees are bare of leaves. Includes a pack mule.","Gage, Thomas, 1603?-1656","[New survey of the West Indies. French] Nouvelle relation, contenant les Voyages de Thomas Gage dans la Nouvelle Espagne ...",Amsterdam,"Chez Paul Marret, dans le Beurs-straat, proche le Dam à la Renommée",1720,"Text describes a plague of locusts or grasshoppers which covered the road causing traveling mules to startle and which destroyed crops of indigo and sugar cane. The magistrate ordered the native Americans to go out into the fields and make noise to frighten the insects away. Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1701-1750,,,Acquired before 1866.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Crop pests,,,,,,,
1564,01564-10,D720 G133n,L'Enterrement du Roy de la Méxique.,Antoine Aveline,,sculp.,,,,,,,Amsterdam,Paul Marret,1720,French,"Native Americans carry a casket of a Mexican king on a litter through a town or settlement at night. Men carry torches and blow musical instruments such as drums, horns, or trumpets. Includes feathered headdresses, dwellings, and flags.","Gage, Thomas, 1603?-1656","[New survey of the West Indies. French] Nouvelle relation, contenant les Voyages de Thomas Gage dans la Nouvelle Espagne ...",Amsterdam,"Chez Paul Marret, dans le Beurs-straat, proche le Dam à la Renommée",1720,"Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1701-1750,,,Acquired before 1866.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of Mexico--Funeral customs and rites,,,,,,,
1564,01564-11,D720 G133n,Foire de Porto Bello,Antoine Aveline,,sculp.,,,,,,,Amsterdam,Paul Marret,1720,French,"Market day or fair in Portobello, Panama. Includes native Americans unloading goods from boats, men weighting and selling goods, dwellings, casks, chest, market stalls, settlement, fleet of ships being saluted from fortifications, carts, and donkeys.","Gage, Thomas, 1603?-1656","[New survey of the West Indies. French] Nouvelle relation, contenant les Voyages de Thomas Gage dans la Nouvelle Espagne ...",Amsterdam,"Chez Paul Marret, dans le Beurs-straat, proche le Dam à la Renommée",1720,"Author describes how the prices of goods and number of people increase as soon as the Spanish fleet arrived in Portobello. Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1701-1750,,,Acquired before 1866.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of Central America,,,,,,,
31176,31176-5,L720 N723s,[Patagonian giant],,,,,,,,,,,Ibaragi Tazaemon,1720,Japanese,Native American Patagonian giant. Cultural artifacts include basket and staff.,"Nishikawa, Joken, 1648-1724",Shijûni-koku Jinbutsu zusetsu,Kyoto,Ibaragi Tazaemon,1720,"This image is in a book, one of the first Japanese pictorial ethnographies, which has a description of people from each of the 42 barbarian countries outside of Japan. Published in two editions in 1720, this one-volume Kyoto edition is extremely scarce.",1701-1750,"Boxer, C.R. Jan Compagnie in Japan, 1600-1850, p.17-18",,Acquired in 1952.,Susan_Danforth@brown.edu,Indigenous peoples,,,,Indians of South America,,,,,,,
35400,35400-4,B722 C797,Mine,,,,,,,,,,Paris,André Cailleau,1722,French,View of a mine. Men descend a ladder made of a tree trunk to reach the ore. Items in the image are numbered for identification in adjacent text.,"Coreal, Francisco, 1648?-1708","Voyages de François Coreal aux Indes Occidentales, contenant ce qu'il y a vû de plus remarquable pendant son séjour depuis 1666 ...",Paris,"Chez André Cailleau, Place de Sorbonne, au coin de la ruë des Maçons, à Saint-André",1722,"Text describes the workers as native Americans who use pickaxes to remove ore and who carry the ore up in sacks on their backs. The ore is either gold from Chile or silver from Peru. No Spanish original of Coreal's voyages is known, and the identity of the author has been questioned. This book was later reprinted under titles: Recueil de voyages dans l'Amerique Mériodionale, Amsterdam, 1738, and Relations des voyages de François Coreal, Brussels, 1736.",1701-1750,,,Acquired before 1874.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Mine shafts,Mines and mineral resources,,,,,,
7253,07253-6,E724 L164ml vol. 1 [R],[La Planche XV. [sic] pag. 344. Initiation finale d'un Devin Caraïbe.],,,,,,,,,,Paris,Saugrain l'aîné ... Charles Estienne Hochereau,1724,,Initiation of a Carib religious leader. A native American dwelling with three hammocks is surmounted by an idol or devil with wings. Built environment includes dwellings.,"Lafitau, Joseph François, 1681-1746","Moeurs des sauvages ameriquains, comparées aux moeurs des premiers temps ... Tome premier",Paris,"Chez Saugrain l'aîné, Quay des Augustins ... Charles Estienne Hochereau, à l'entrée du Quay des Augustins",1724,"Text describes how hammocks are provided for the initiate, his teacher, and the spirit. After making an offering at an altar, the spirit appears with a great noise in the middle of the night causing the other villagers to come out of their dwellings. Image title taken from ""Explication des planches et figures,"" in preface.",1701-1750,,,Acquired before 1870.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America--Religion,,,,,,,
7253,07253-5,E724 L164ml vol. 1 [R],"[La Planche XIV. est distribuée en deux sujets. page. 302. Le premier représente les épreuves d'un Capitaine chez les Caraïbes, & le second celles d'un Chef ou Capitaine, expliquées à la pag. 297. & suiv.]",,,,,,,,,,Paris,Saugrain l'aîné ... Charles Estienne Hochereau,1724,,"Initiation rites of native American Caribs. At top, a man is flogged with whips, has a drink poured on him through a sieve, while others make more whips. At bottom, the initiate is attacked by men with bows and arrows. Cultural artifacts include dwellings and a hammock.","Lafitau, Joseph François, 1681-1746","Moeurs des sauvages ameriquains, comparées aux moeurs des premiers temps ... Tome premier",Paris,"Chez Saugrain l'aîné, Quay des Augustins ... Charles Estienne Hochereau, à l'entrée du Quay des Augustins",1724,"Image title taken from ""Explication des planches et figures,"" in preface.",1701-1750,,,Acquired before 1870.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America--Social life and customs,,,,,,,
7639,07639-1,B724 S687h / 2-SIZE,[Cortés greets native American noble in Mexico],J. Schÿnvoet,,invent. et fec.,,,,,,,London,T. Woodward ... J. Hooker ... J. Peele,1724,,Hernán Cortés and a native American noble greet each other in a Mexican city. Cortés' men ride horses while the native American is carried in a chair. Inhabitants of the city observe the scene from every window and balcony.,"Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. English] ... Done into English ... By Thomas Townsend Esq;,London,"Printed for T. Woodward at the Half-Moon, and J. Hooker at the Flower-de-Luce, both against St. Dunstan's Church, in Fleet-Street; and J. Peele at Locke's-Head in Pater-Noster-Row.",1724,"Artist is probably Jacobus Schijnvoet, fl. 1704-1733.",1701-1750,,,Acquired before 1870.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of Mexico--First contact with Europeans,,,,,,,
07324a,07324a-3,B725 H564g,[Native Americans attack ships in harbor],,,,,,,,,,London,Jeremiah Batley,1725,,"Native Americans attack European ships from canoes. Native American women jump on and from the ship. Includes circular dwellings built on poles in a lake, anchor, pows, and arrows.","Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. I",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1725,"Text relates Alonso de Ojeda's arrival in Venezuela where the natives lived in houses built on the lake. When the natives saw the Spanish coming they paddled in canoes with young women to offer them to the visitors. At a signal from older women, the young women jumped from the canoes and the men began shooting arrows at the Spanish.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America--First contact with Europeans,,,,,,,
07324b,07324b-2,B725 H564g,The Manner of Hunting on ye Continent of America,,,,,,,,,,London,Jeremiah Batley,1725,English,Native American men hunt wild pigs pr peccaries. Includes nets and spears.,"Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. II",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1725,Text describes men hunting swine in Panama by driving them into large nets and spearing them.,1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of Central America--Hunting,,,,,,,
07324b,07324b-4,B725 H564g,"Vitzilipuztli, the Principal Idol of the Mexicans.",,,,,,,,,,London,Jeremiah Batley,1725,English,"Religious rites of native Americans. Priests flagellate themselves with rope, pierce their feet with nails, and offer incense to an idol who holds arrows in one hand and a religious object or shield with five feathers on it in the other. Also includes skulls and bones.","Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. II",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1725,"Priests (tlamacazqui or keepers of the gods) of Mexico would flagellate themselves, pierce their feet with thorns, or beat each other with stones to atone for the sins of the common people. They would play musical instruments such as horns, use incense, and wash their idol in blood. Here the god referred to is Huitzilopochtli whose name means ""Blue hummingbird on the left"" and who was the Aztec god of the sun and war. A turquoise or fire serpent (xiuhcoatl) was his mystical weapon. This work is derived from Theodor de Bry's America. Pt. 9, plate 7.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Aztecs--Religion,Indians of Mexico--Rites and ceremonies,,,,,,
07324b,07324b-5,B725 H564g,The Great Charnel House in ye City of Mexico,,,,,,,,,,London,Jeremiah Batley,1725,English,Aztec or Mexican cemetery with human skulls placed in tiers in a circular wall and piled in two columns or towers.,"Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. II",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1725,Text describes the cemetery as a sort of theater with towers and walls made out of skulls and lime. Aztec temples used tzompantli or skull racks to hold the skulls of sacrificial victims.,1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Aztecs--Religion,Indians of Mexico--Social life and customs,,,,,,
4410,04410-1,BA725 C965c,Synopsi De la Historia General de la Sta. Cathedral Iglesia Metropolitana de Lima Primada del Reyno del Peru,,,,,,,,,,Lima,Imprenta de la Calle de Palacio,1725,Spanish,Vignettes of the archbishops of Peru surround title and image of Francisco Pizarro presenting a brick to King Charles V. Behind him stand native Americans representing Peruvians [?]. Built environment includes dwellings.,"Cueva Ponce de Léon, Alonso de la, 1684-1754","Carta suplicatoria alos illustrissimos y r. senornes arçobispoos, y obispos, de los Reynos del Perù, Tierra-firme y Chile",Lima,En la Imprenta de la Calle de Palacio,1725,The brick may symbolize the building of the cathedral of Lima. The first stone of the cathedral of Lima was laid by Francisco Pizarro in January 1535.,1701-1750,,,Acquired before 1870.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Indigenous peoples,Portraits,,,,,,,,,
8845,08845-1,D707 S634v / 2-SIZE,"The manner of propagating, gathering & curing ye Grana or Cochineel, done by an Indian in the Bishoprick of Guaxaca in the Kingdom of Mexico in America",M V dr Gucht,,sculp.,,,,,,,London,Printed by B.M. for the author,1725,English,"Stages in the commercial production of cochineal dye. Prickly pears (opuntia) host plant of the cochineal (a scale insect) are grown in a field. Human activity includes farming, cooking tortillas, production of dye. Social interactions consist of a cacique, ""gentleman Indian descendant of the family of Montezuma,"" instructing a native American worker. Items in the image are lettered for identification in a key below.","Sloane, Hans, Sir, 1660-1753","A voyage to the islands Madera, Barbados, Nieves. S. Christophers and Jamaica: with the natural history of the herbs and trees, four-footed beasts, fishes, birds, insects, reptiles, &c. of the last of those islands",London,Printed by B.M. for the author,1707-1725,"The engraver is probably Michiel van der Gucht, 1660-1725.",1701-1750,,"Danforth, S. Encountering the New World, Item 43",Acquired before 1870.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Flora and fauna,Indigenous peoples,,Natural history--Caribbean area,Indians of South America,Jamaica--Description and travel,,,,,
07324b,07324b-3,B725 H564g,The Great Temple of Mexico,,,,,,,,,,London,Jeremiah Batley,1725,English,"Bird's-eye view of the main temple [the Templo mayor] of Tenochtitlán or present-day Mexico City. The temple is encircled by a wall with serpents or snakes carved on it, and there are two sanctuaries on the top before which two priests stand. Includes view of the settlement with dwellings and fortifications, as well as a view of the lake beyond it.","Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. II",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1725,"The great temple at Tenochtitlan was surmounted by two sanctuaries--the one on the left dedicated to Tlaloc, the one on the right to Huitzilopochtli. Huitzilopochtli, whose name means ""Blue hummingbird on the left,"" was the Aztec god of the sun and war. The turquoise or fire serpent (xiuhcoatl) was his mystical weapon. Tlaloc, the god of rain and agriculture, was of pre-Aztec, or Toltec, origin. A coatepantli or wall made of sculpted serpents often surrounds Aztec temples. The tzompantli would hold the skulls of sacrificial victims. This image is similar to the one printed in Antonio de Solís, Histoire de la conquête du Mexique, Paris, 1691.",1701-1750,,,Acquired circa 1916.,,"Geography, maps, city views and plans",Indigenous peoples,,,Aztec architecture,Aztecs--Religion,Mexico City (Mexico)--Description and travel,,,,,
35436,35436-2,D726 S545v,An Indian of ye Island of Chiloe in pursuit of a Bull,I. Pine,,sculp.,,,,,,,London,"J. Senex, W. and J. Innys, J. Osborn and T. Longman",1726,English,"Native American of Chiloe off of the coast of Chile holding a rope or lariat chasing a bull. Includes checkered leggings, hat, and poncho.","Shelvocke, George",A voyage round the world by the way of the great South Sea ...,London,"Printed for J. Senex, ... W. and J. Innys, ... and J. Osborn and T. Longman ...",1726,"Text describes the poncho of the Chiloean, the hat (called a montera), and leggings (called poulaines) or a sort of knit buskin. The engraver may be John Pine (1690-1756), chief engraver of seals and compiler of an eighteenth-century survey of London. Between 1718 and 1722, George Shelvocke completed the last of the English buccaneer circumnavigations. His account has achieved a place in literary history for its story of the unlucky albatross, immortalized by Samuel Taylor Coleridge in his Rime of the Ancient Mariner.",1701-1750,,,,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America,Buccaneers,,,,,,
35436,35436-3,D726 S545v,An Indian of ye Southermost parts of California as Returning from Fishing & another on his Barklog,I. Pine,,sculp.,,,,,,,London,"J. Senex, W. and J. Innys, J. Osborn and T. Longman",1726,English,Native American of southern California holding a fish on his shoulder and a barbed harpoon with rope in his hand. In the background another native kneels on a raft made of logs. Each man wears a band around his head with two tufts of hawk's feathers in it.,"Shelvocke, George",A voyage round the world by the way of the great South Sea ...,London,"Printed for J. Senex, ... W. and J. Innys, ... and J. Osborn and T. Longman ...",1726,"The engraver may be John Pine (1690-1756), chief engraver of seals and compiler of an eighteenth-century survey of London. Between 1718 and 1722, George Shelvocke completed the last of the English buccaneer circumnavigations. His account has achieved a place in literary history for its story of the unlucky albatross, immortalized by Smauel Taylor Coleridge in his Rime of the Ancient Mariner.",1701-1750,,,,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of North America,Buccaneers,,,,,,
35436,35436-4,D726 S545v,"Two Californian Women, the one in a Birds; Skin the other in that of a Deer.",I. Pine,,sculp.,,,,,,,London,"J. Senex, W. and J. Innys, J. Osborn and T. Longman",1726,English,"Native American women of California, one wears a bird skin cape and the other a deer cape. Includes bow and arrows.","Shelvocke, George",A voyage round the world by the way of the great South Sea ...,London,"Printed for J. Senex, ... W. and J. Innys, ... and J. Osborn and T. Longman ...",1726,"The engraver may be John Pine (1690-1756), chief engraver of seals and compiler of an eighteenth-century survey of London. Between 1718 and 1722, George Shelvocke completed the last of the English buccaneer circumnavigations. His account has achieved a place in literary history for its story of the unlucky albatross, immortalized by Smauel Taylor Coleridge in his Rime of the Ancient Mariner.",1701-1750,,,,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of North America,Buccaneers,,,,,,
07324c,07324c-1,B725 H564g,1 The Mexicans on their March to seek a Place to settle. 2. the Silver water. 3. The Tuna Tree with the Eagle ...,,,,,,,,,,London,Jeremiah Batley,1726,English,"Founding of Tenochtitlán or Mexico City. An eagle devours a bird while perched on a tree beside a river. Native Mexicans bow down before the eagle. Other men pole floating gardens on a raft down the river. The raft contains maize, squash, birds, and flowers. Others carry an idol to the riverbank and build a dwelling.","Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. III",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1726,"Text describes the founding of Tenochtitlán. The Aztecs or Mexica, guided by the prophecies of Huitzilopochtli (the god of the sun and war), ended their migration by building Tenochtitlán, on an island in a lake where an eagle held a snake perched on a flowering nopal cactus. The Aztecs created artificial islands called chinampas which were made by piling earth from the bottom of Lake Texcoco onto rafts made of weeds. After a while, the roots of the plants and trees grew down to the lake bottom, creating new farmland. This image was derived from Theodor de Bry's America. Pt. 9, 3rd part, plate 12.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Aztec mythology,Mexico City (Mexico)--History--To 1519,,,,,,
07324c,07324c-2,B725 H564g,Several sorts of Mexican Dances,,,,,,,,,,London,Jeremiah Batley,1726,English,"Method of dancing among native Mexicans. Men dance while standing on each other's shoulders and while walking on a rope. Includes musical instruments such as drums, bows, arrows, feathered headdresses and garments.","Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. III",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1726,"Text describes Aztec dances called mitotes danced by native rope dancers. This image is derived from Theodor de Bry's America, Pt. 9, 3rd part, plate 11, which describes the dances of the Mexicans.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of Mexico--Rites and ceremonies,Indian dance--Mexico,,,,,,
7324,07324d-2,B725 H564g,"The Sheep of Peru, The manner of their Carrying Burthens, & of appeasing them, when they grow sullen",,,,,,,,,,London,Jeremiah Batley,1726,English,Method by which ore was transported by llamas. Native Americans herd llamas carrying packs. In the background is an encampment and a man shooting at a llama on a hill.,"Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. IV",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1726,"The llama was used for the transport of silver ore in Peru. When overburdened the animals would sit down, and nothing would make the animal get up again. If they ran away, they had to be shot to recover the ore they were carrying. This image is derived from Theodor de Bry's America. Pt. 9, plate 4.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America,Mines and mineral resources--Peru,Llamas,,,,,
07324e,7.324,B725 H564g,The Manner of Interring the Grandees of Peru,,,,,,,,,,London,Jeremiah Batley,1726,English,"Native Americans bury a chief or king with food, golden vessels, and jewelry. Includes feathered garments and settlement with fortifications.","Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. V",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1726,"Text describes the funerals of Inca kings as being ceremonies of great splendor. The native Americans would decorate the body with gold and silver and bury it with many fine ornaments. This image is derived from Theodor de Bry's America, Pt. 6, plate 26.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America--Funeral customs and rites,,,,,,,
6728,06728-3,JA726 J58a / 1-SIZE,Mission Bey den Moschen durch die Iesuiter von Peru Gestifft.,,,,,,,,,,Augsburg | Graz,"Heirs of Phillip, Martin & Johann Veith",1726,German | Latin,"Map of the Jesuit Moxo [Mojo] missions in Peru between the Beni and Mamoré rivers. Cartographic elements include degrees of latitude and longitude, compass rose, some topographical details, and location of settlements, missions, and forts.",Jesuits. Letters from missions,"Allerhand so lehr- als geist-reiche Brief Schrifften und Reis Beschreibungen, welche von denen Missionariis der Gesellschafft Jesu aus beyden Indien un andern ... Ländern ... Erster Bund",Augsburg | Graz,"In Verlag Philipp, Martin, und Joh. Veith seel. Erben Buchhändlern",1726,"This map accompanies Cyprian Baraza's account of his mission among the Moxo Indians. Baraza lived among the Moxo for 27 years before he was martyred in 1702 by the Baures, a tribe living to the east of the Moxos. For an illustration of Cyprian Baraza's martyrdom, cf. 99-129.",1701-1750,,,Acquired in 1864.,,"Geography, maps, city views and plans",,,,Mojo Indians,Jesuits--Missions--Peru,South America--Maps,,,,,
7324,07324d-1,B725 H564g,The Thirteen Yngas or Sovereigns that Reign'd Successively in Peru before the Arrival of the Spaniards,,,,,,,,,,London,Jeremiah Batley,1726,English,"Thirteen portrait medallions of native Americans or Peruvian Inca rulers--Aiarmango Capac first King of Cuzco, Cinchiaroca second Ynga, Lloquiyupangui third Ynga, Maytacapac fourth Ynga, Capacyupangui fifth Ynga, Yngaroca Sixth Ynga, Yaguarguacac yupangui Seventh Ynga, Viracocha Eighth Ynga, Vrco Ninth Ynga, Pachaiuti yupangui Tenth Ynga, Topaynga yupangui Eleventh Ynga, Guaynacapac Twelfth Ynga, Guascar Thirteenth Ynga. Cultural artifacts include headdresses, helmets, scepters, and ceremonial garments.","Herrera y Tordesillas, Antonio de, d. 1625","[Historia general de los hechos de los castellanos. English] The general history of the vast continent and islands of America, commonly call'd the West-Indies ... Vol. IV",London,Printed for Jer. Batley at the Dove in Pater-noster-row,1726,"The portraits are of the Inca rulers of Peru. In order of reign they are Manco Capac, Sinchi Roco, Lloque Yupanqui, Maita Capac, Capac Yupanqui, Capac Yupanqui, Inca Roco, Yahuar Huacac, Inca Viracocha, Pachacuti Inca Yupanqui, Topa Inca Yupanqui, Huayna Capac, Huascar, and Atahualpa. These images are derived from the title page of Antonio Herrera y Tordesillas, Historia general de los hechos de los Castellano en las Islas y tierra firme del mar oceano ... Decada quinta, Madrid, 1615.",1701-1750,,,Acquired circa 1916.,,Indigenous peoples,Portraits,,,Incas,,,,,,,
74-162,74-162-2,J727 B889n,Das Silber Bergwerck Potosi in Peru.,,,,,,,,,,Braunschweig,,1727,German,"Mining in Peru. Includes miners, one holding a torch, climbing a double ladder from a mine in a mountain. The miners wear packs on their backs to carry the ore.","Brückmann, Franz Ernst, 1697-1753",Magnalia Dei in locis subterraneis oder Unterirdische Schatz-Cammer aller Königreiche und Länder ...,Braunschweig,,1727,"This image is derived from Theodor de Bry's America, part 9 [part 3], plate 3, where the text describes the mines at Potosí, in present-day Bolivia, the richest silver mines in the Americas. It describes how the natives worked about a hundred and fifty fathoms below the ground and carried the ore out by a series of double-sided ladders made from ox-hide and poles. Image placed horizontally on page.",1701-1750,,,Acquired in 1974.,,"Artifacts, industry, and human activities",,,,"Artifacts, industry, and human activities",,,,,,,
7376,07376-13,B728 H564h / 2-SIZE,Tabla geographica del reyno de Chile,,,,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Map of the coastline of Chile. Cartographic elements include sea banks or shoals, compass rose, location of rivers and settlements. Decorative elements include lion, llamas or guanacos, parrot, penguin [?], rheas, armadillo, sea monsters, mermaid, ships, native American with a tail, a Patagonian giant, stag or deer chased by a dog, volcanoes, native Americans with bows and arrows, hunting birds, and settlements.","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo quarto,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"This image is derived from the map in Alonso de Ovalle, Historica relacion del reyno de Chile, Rome, 1646.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Flora and fauna,"Geography, maps, city views and plans",Indigenous peoples,Chile--Maps,,,,,,,
7376,07376-14,B728 H564h / 2-SIZE,El Inga Atahualpa ultimo Rey del Peru.,,,,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Portrait of Atahualpa [or Atabalipa] holding an arrow and wearing a feathered headdress. The portrait is surrounded by a decorative frame which includes Atahualpa adorned with jewelry and carrying a scepter or symbol of the sun. He is being carried on a litter by native Americans. Includes scenes of mining by native Americans. Also includes musical instruments such as drum, pipes, and trumpet, swords, scene of warfare, baskets, winches, hoes, shovels, bows, arrows, ships, and boat.","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo tercero,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"Atabalipa [Atahualpa] was the last independent Inca ruler in Peru. He was captured by the Spanish and executed in 1533 despite his paying a vast ransom for his life. The decorative frame is derived from the title page of Theodor de Bry's America, Pt. 6.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,Portraits,,"Peru--History--Conquest, 1522-1548",,,,,,,
